,strain,gene,hit_score,hit_id,description
3580,Citrobacter_sedlakii,pduD,469.5,NZ_CP071070.1_1722/1-222,Citrobacter_sedlakii_pduD
3581,Citrobacter_sedlakii,pduE,354.7,NZ_CP071070.1_1721/1-173,Citrobacter_sedlakii_pduE
3582,Citrobacter_sedlakii,pduL,418.7,NZ_CP071070.1_1716/1-210,Citrobacter_sedlakii_pduL
3583,Citrobacter_sedlakii,pduP,953.3,NZ_CP071070.1_1712/1-461,Citrobacter_sedlakii_pduP
3584,Citrobacter_sedlakii,pduW,825.3,NZ_CP071070.1_1706/1-404,Citrobacter_sedlakii_pduW
3585,Citrobacter_werkmanii,Roseburia-inulivorans-pduCDE,510.4,NZ_CP044101.1_1712/10-597,Citrobacter_werkmanii_Roseburia-inulivorans-pduCDE
3586,Citrobacter_werkmanii,fucO,794.0,NZ_CP044101.1_3770/1-382,Citrobacter_werkmanii_fucO
3587,Citrobacter_werkmanii,lcdC,20.8,NZ_CP044101.1_4509/2-33,Citrobacter_werkmanii_lcdC
3588,Citrobacter_werkmanii,methylmalonyl-CoA-carboxyltransferase12S,77.2,NZ_CP044101.1_3261/51-272,Citrobacter_werkmanii_methylmalonyl-CoA-carboxyltransferase12S
3589,Citrobacter_werkmanii,methylmalonyl-CoA-carboxyltransferase13S,83.8,NZ_CP044101.1_999/17-72,Citrobacter_werkmanii_methylmalonyl-CoA-carboxyltransferase13S
3590,Citrobacter_werkmanii,methylmalonyl-CoA-carboxyltransferase5S,29.9,NZ_CP044101.1_1252/138-262,Citrobacter_werkmanii_methylmalonyl-CoA-carboxyltransferase5S
3591,Citrobacter_werkmanii,methylmalonyl-CoA-decarboxylaseAlpha,84.2,NZ_CP044101.1_3261/50-240,Citrobacter_werkmanii_methylmalonyl-CoA-decarboxylaseAlpha
3592,Citrobacter_werkmanii,methylmalonyl-CoA-decarboxylaseGamma,118.4,NZ_CP044101.1_999/17-80,Citrobacter_werkmanii_methylmalonyl-CoA-decarboxylaseGamma
3593,Citrobacter_werkmanii,methylmalonyl-CoA-epimerase,53.0,NZ_CP044101.1_1071/4-128,Citrobacter_werkmanii_methylmalonyl-CoA-epimerase
3594,Citrobacter_werkmanii,methylmalonyl-CoA-mutase,787.8,NZ_CP044101.1_3874/4-690,Citrobacter_werkmanii_methylmalonyl-CoA-mutase
3595,Citrobacter_werkmanii,pct,652.4,NZ_CP044101.1_2198/14-524,Citrobacter_werkmanii_pct
3596,Citrobacter_werkmanii,pduC,1297.9,NZ_CP044101.1_2937/1-553,Citrobacter_werkmanii_pduC
3597,Citrobacter_werkmanii,pduD,478.8,NZ_CP044101.1_2938/1-224,Citrobacter_werkmanii_pduD
3598,Citrobacter_werkmanii,pduE,352.8,NZ_CP044101.1_2939/1-172,Citrobacter_werkmanii_pduE
3599,Citrobacter_werkmanii,pduL,425.2,NZ_CP044101.1_2944/1-209,Citrobacter_werkmanii_pduL
3600,Citrobacter_werkmanii,pduP,955.8,NZ_CP044101.1_2948/1-461,Citrobacter_werkmanii_pduP
3601,Citrobacter_werkmanii,pduW,833.1,NZ_CP044101.1_2954/1-404,Citrobacter_werkmanii_pduW
3602,Citrobacter_youngae,Roseburia-inulivorans-pduCDE,512.6,NZ_LR134485.1_3209/10-597,Citrobacter_youngae_Roseburia-inulivorans-pduCDE
3603,Citrobacter_youngae,fucO,794.0,NZ_LR134485.1_889/1-382,Citrobacter_youngae_fucO
3604,Citrobacter_youngae,lcdA,22.8,NZ_LR134485.1_4114/292-383,Citrobacter_youngae_lcdA
3605,Citrobacter_youngae,lcdB,85.7,NZ_LR134485.1_4114/9-383,Citrobacter_youngae_lcdB
3606,Citrobacter_youngae,lcdC,263.8,NZ_LR134485.1_4115/3-251,Citrobacter_youngae_lcdC
3607,Citrobacter_youngae,methylmalonyl-CoA-carboxyltransferase12S,77.3,NZ_LR134485.1_1392/51-272,Citrobacter_youngae_methylmalonyl-CoA-carboxyltransferase12S
3608,Citrobacter_youngae,methylmalonyl-CoA-carboxyltransferase13S,88.7,NZ_LR134485.1_3926/17-72,Citrobacter_youngae_methylmalonyl-CoA-carboxyltransferase13S
3609,Citrobacter_youngae,methylmalonyl-CoA-carboxyltransferase5S,37.7,NZ_LR134485.1_3699/138-262,Citrobacter_youngae_methylmalonyl-CoA-carboxyltransferase5S
3610,Citrobacter_youngae,methylmalonyl-CoA-decarboxylaseAlpha,85.1,NZ_LR134485.1_1392/50-240,Citrobacter_youngae_methylmalonyl-CoA-decarboxylaseAlpha
3611,Citrobacter_youngae,methylmalonyl-CoA-decarboxylaseGamma,118.6,NZ_LR134485.1_3926/17-80,Citrobacter_youngae_methylmalonyl-CoA-decarboxylaseGamma
3612,Citrobacter_youngae,methylmalonyl-CoA-epimerase,52.3,NZ_LR134485.1_2549/10-129,Citrobacter_youngae_methylmalonyl-CoA-epimerase
3613,Citrobacter_youngae,methylmalonyl-CoA-mutase,790.6,NZ_LR134485.1_776/4-690,Citrobacter_youngae_methylmalonyl-CoA-mutase
3614,Citrobacter_youngae,pct,648.7,NZ_LR134485.1_2663/14-524,Citrobacter_youngae_pct
3615,Citrobacter_youngae,pduC,1295.2,NZ_LR134485.1_2859/1-553,Citrobacter_youngae_pduC
3616,Citrobacter_youngae,pduD,481.3,NZ_LR134485.1_2860/1-224,Citrobacter_youngae_pduD
3617,Citrobacter_youngae,pduE,355.3,NZ_LR134485.1_2861/1-172,Citrobacter_youngae_pduE
3618,Citrobacter_youngae,pduL,428.4,NZ_LR134485.1_2866/1-209,Citrobacter_youngae_pduL
3619,Citrobacter_youngae,pduP,956.8,NZ_LR134485.1_2870/1-461,Citrobacter_youngae_pduP
3620,Citrobacter_youngae,pduW,821.8,NZ_LR134485.1_2876/1-404,Citrobacter_youngae_pduW
3621,Cloacibacillus_evryensis,Roseburia-inulivorans-pduCDE,542.1,NZ_KK073872.1_814/15-587,Cloacibacillus_evryensis_Roseburia-inulivorans-pduCDE
3622,Cloacibacillus_evryensis,fucO,611.7,NZ_KK073872.1_1694/1-383,Cloacibacillus_evryensis_fucO
3623,Cloacibacillus_evryensis,lcdB,99.1,NZ_KK073872.1_1386/4-384,Cloacibacillus_evryensis_lcdB
3624,Cloacibacillus_evryensis,lcdC,268.1,NZ_KK073872.1_1385/1-249,Cloacibacillus_evryensis_lcdC
3625,Cloacibacillus_evryensis,methylmalonyl-CoA-carboxyltransferase12S,668.6,NZ_KK073872.1_795/3-516,Cloacibacillus_evryensis_methylmalonyl-CoA-carboxyltransferase12S
3626,Cloacibacillus_evryensis,methylmalonyl-CoA-carboxyltransferase13S,101.2,NZ_KK073872.1_797/4-127,Cloacibacillus_evryensis_methylmalonyl-CoA-carboxyltransferase13S
3627,Cloacibacillus_evryensis,methylmalonyl-CoA-carboxyltransferase5S,523.8,NZ_KK073872.1_629/63-502,Cloacibacillus_evryensis_methylmalonyl-CoA-carboxyltransferase5S
3628,Cloacibacillus_evryensis,methylmalonyl-CoA-decarboxylaseAlpha,862.4,NZ_KK073872.1_795/8-518,Cloacibacillus_evryensis_methylmalonyl-CoA-decarboxylaseAlpha
3629,Cloacibacillus_evryensis,methylmalonyl-CoA-decarboxylaseBeta,550.7,NZ_KK073872.1_2309/3-372,Cloacibacillus_evryensis_methylmalonyl-CoA-decarboxylaseBeta
3630,Cloacibacillus_evryensis,methylmalonyl-CoA-decarboxylaseGamma,136.2,NZ_KK073872.1_797/1-129,Cloacibacillus_evryensis_methylmalonyl-CoA-decarboxylaseGamma
3631,Cloacibacillus_evryensis,methylmalonyl-CoA-epimerase,219.1,NZ_KK073872.1_794/1-133,Cloacibacillus_evryensis_methylmalonyl-CoA-epimerase
3632,Cloacibacillus_evryensis,methylmalonyl-CoA-mutase,837.8,NZ_KK073872.1_401/18-705,Cloacibacillus_evryensis_methylmalonyl-CoA-mutase
3633,Cloacibacillus_evryensis,pct,673.8,NZ_KK073872.1_1948/2-520,Cloacibacillus_evryensis_pct
3634,Cloacibacillus_evryensis,pduL,189.1,NZ_KK073872.1_768/10-202,Cloacibacillus_evryensis_pduL
3635,Cloacibacillus_evryensis,pduP,208.3,NZ_KK073872.1_2159/23-413,Cloacibacillus_evryensis_pduP
3636,Cloacibacillus_evryensis,pduW,452.2,NZ_KK073872.1_1113/2-398,Cloacibacillus_evryensis_pduW
3637,Cloacibacillus_porcorum,Roseburia-inulivorans-pduCDE,563.2,NZ_CP016757.1_2316/7-589,Cloacibacillus_porcorum_Roseburia-inulivorans-pduCDE
3638,Cloacibacillus_porcorum,fucO,620.0,NZ_CP016757.1_1747/1-383,Cloacibacillus_porcorum_fucO
3639,Cloacibacillus_porcorum,lcdB,103.2,NZ_CP016757.1_1508/3-384,Cloacibacillus_porcorum_lcdB
3640,Cloacibacillus_porcorum,lcdC,267.0,NZ_CP016757.1_1507/1-249,Cloacibacillus_porcorum_lcdC
3641,Cloacibacillus_porcorum,methylmalonyl-CoA-carboxyltransferase12S,664.0,NZ_CP016757.1_863/3-516,Cloacibacillus_porcorum_methylmalonyl-CoA-carboxyltransferase12S
3642,Cloacibacillus_porcorum,methylmalonyl-CoA-carboxyltransferase13S,100.4,NZ_CP016757.1_865/4-131,Cloacibacillus_porcorum_methylmalonyl-CoA-carboxyltransferase13S
3643,Cloacibacillus_porcorum,methylmalonyl-CoA-carboxyltransferase5S,526.0,NZ_CP016757.1_644/60-499,Cloacibacillus_porcorum_methylmalonyl-CoA-carboxyltransferase5S
3644,Cloacibacillus_porcorum,methylmalonyl-CoA-decarboxylaseAlpha,862.1,NZ_CP016757.1_863/8-518,Cloacibacillus_porcorum_methylmalonyl-CoA-decarboxylaseAlpha
3645,Cloacibacillus_porcorum,methylmalonyl-CoA-decarboxylaseBeta,552.1,NZ_CP016757.1_2405/3-372,Cloacibacillus_porcorum_methylmalonyl-CoA-decarboxylaseBeta
3646,Cloacibacillus_porcorum,methylmalonyl-CoA-decarboxylaseGamma,139.3,NZ_CP016757.1_865/1-133,Cloacibacillus_porcorum_methylmalonyl-CoA-decarboxylaseGamma
3647,Cloacibacillus_porcorum,methylmalonyl-CoA-epimerase,218.0,NZ_CP016757.1_862/1-133,Cloacibacillus_porcorum_methylmalonyl-CoA-epimerase
3648,Cloacibacillus_porcorum,methylmalonyl-CoA-mutase,835.2,NZ_CP016757.1_2679/18-726,Cloacibacillus_porcorum_methylmalonyl-CoA-mutase
3649,Cloacibacillus_porcorum,pct,661.1,NZ_CP016757.1_363/12-523,Cloacibacillus_porcorum_pct
3650,Cloacibacillus_porcorum,pduC,958.5,NZ_CP016757.1_1766/1-553,Cloacibacillus_porcorum_pduC
3651,Cloacibacillus_porcorum,pduD,287.4,NZ_CP016757.1_1765/1-219,Cloacibacillus_porcorum_pduD
3652,Cloacibacillus_porcorum,pduE,170.5,NZ_CP016757.1_1764/14-168,Cloacibacillus_porcorum_pduE
3653,Cloacibacillus_porcorum,pduL,215.4,NZ_CP016757.1_1759/11-210,Cloacibacillus_porcorum_pduL
3654,Cloacibacillus_porcorum,pduP,636.3,NZ_CP016757.1_1754/9-466,Cloacibacillus_porcorum_pduP
3655,Cloacibacillus_porcorum,pduW,457.5,NZ_CP016757.1_1226/2-395,Cloacibacillus_porcorum_pduW
3656,Cloacibacterium_normanense,Roseburia-inulivorans-pduCDE,147.3,NZ_CP034157.1_2058/235-509,Cloacibacterium_normanense_Roseburia-inulivorans-pduCDE
3657,Cloacibacterium_normanense,fucO,86.7,NZ_CP034157.1_825/13-353,Cloacibacterium_normanense_fucO
3658,Cloacibacterium_normanense,lcdC,23.6,NZ_CP034157.1_536/231-307,Cloacibacterium_normanense_lcdC
3659,Cloacibacterium_normanense,methylmalonyl-CoA-carboxyltransferase12S,281.4,NZ_CP034157.1_1963/13-521,Cloacibacterium_normanense_methylmalonyl-CoA-carboxyltransferase12S
3660,Cloacibacterium_normanense,methylmalonyl-CoA-carboxyltransferase13S,42.8,NZ_CP034157.1_46/60-153,Cloacibacterium_normanense_methylmalonyl-CoA-carboxyltransferase13S
3661,Cloacibacterium_normanense,methylmalonyl-CoA-carboxyltransferase5S,15.9,NZ_CP034157.1_1133/119-266,Cloacibacterium_normanense_methylmalonyl-CoA-carboxyltransferase5S
3662,Cloacibacterium_normanense,methylmalonyl-CoA-decarboxylaseAlpha,442.3,NZ_CP034157.1_1963/13-527,Cloacibacterium_normanense_methylmalonyl-CoA-decarboxylaseAlpha
3663,Cloacibacterium_normanense,methylmalonyl-CoA-decarboxylaseBeta,15.2,NZ_CP034157.1_607/15-85,Cloacibacterium_normanense_methylmalonyl-CoA-decarboxylaseBeta
3664,Cloacibacterium_normanense,methylmalonyl-CoA-decarboxylaseGamma,69.3,NZ_CP034157.1_46/27-156,Cloacibacterium_normanense_methylmalonyl-CoA-decarboxylaseGamma
3665,Cloacibacterium_normanense,methylmalonyl-CoA-epimerase,185.3,NZ_CP034157.1_315/1-131,Cloacibacterium_normanense_methylmalonyl-CoA-epimerase
3666,Cloacibacterium_normanense,methylmalonyl-CoA-mutase,773.8,NZ_CP034157.1_2057/27-702,Cloacibacterium_normanense_methylmalonyl-CoA-mutase
3667,Cloacibacterium_normanense,pct,62.2,NZ_CP034157.1_896/6-221,Cloacibacterium_normanense_pct
3668,Cloacibacterium_normanense,pduP,50.0,NZ_CP034157.1_1831/6-358,Cloacibacterium_normanense_pduP
3669,Cloacibacterium_normanense,pduW,397.2,NZ_CP034157.1_2497/2-399,Cloacibacterium_normanense_pduW
3670,Clostridioides_difficile,Roseburia-inulivorans-pduCDE,563.1,NZ_CP076401.1_975/3-587,Clostridioides_difficile_Roseburia-inulivorans-pduCDE
3671,Clostridioides_difficile,fucO,359.4,NZ_CP076401.1_2850/11-379,Clostridioides_difficile_fucO
3672,Clostridioides_difficile,lcdA,437.1,NZ_CP076401.1_379/14-401,Clostridioides_difficile_lcdA
3673,Clostridioides_difficile,lcdB,515.9,NZ_CP076401.1_380/2-372,Clostridioides_difficile_lcdB
3674,Clostridioides_difficile,lcdC,372.5,NZ_CP076401.1_378/1-257,Clostridioides_difficile_lcdC
3675,Clostridioides_difficile,methylmalonyl-CoA-carboxyltransferase12S,64.3,NZ_CP076401.1_1770/63-243,Clostridioides_difficile_methylmalonyl-CoA-carboxyltransferase12S
3676,Clostridioides_difficile,methylmalonyl-CoA-carboxyltransferase13S,61.4,NZ_CP076401.1_24/1072-1141,Clostridioides_difficile_methylmalonyl-CoA-carboxyltransferase13S
3677,Clostridioides_difficile,methylmalonyl-CoA-carboxyltransferase5S,306.7,NZ_CP076401.1_24/528-990,Clostridioides_difficile_methylmalonyl-CoA-carboxyltransferase5S
3678,Clostridioides_difficile,methylmalonyl-CoA-decarboxylaseAlpha,93.4,NZ_CP076401.1_1770/63-245,Clostridioides_difficile_methylmalonyl-CoA-decarboxylaseAlpha
3679,Clostridioides_difficile,methylmalonyl-CoA-decarboxylaseGamma,72.5,NZ_CP076401.1_24/1028-1142,Clostridioides_difficile_methylmalonyl-CoA-decarboxylaseGamma
3680,Clostridioides_difficile,methylmalonyl-CoA-epimerase,27.1,NZ_CP076401.1_3027/2-36,Clostridioides_difficile_methylmalonyl-CoA-epimerase
3681,Clostridioides_difficile,methylmalonyl-CoA-mutase,23.0,NZ_CP076401.1_1594/99-193,Clostridioides_difficile_methylmalonyl-CoA-mutase
3682,Clostridioides_difficile,pct,90.7,NZ_CP076401.1_2528/1-214,Clostridioides_difficile_pct
3683,Clostridioides_difficile,pduD,13.8,NZ_CP076401.1_315/56-121,Clostridioides_difficile_pduD
3684,Clostridioides_difficile,pduL,214.1,NZ_CP076401.1_2534/3-184,Clostridioides_difficile_pduL
3685,Clostridioides_difficile,pduP,214.0,NZ_CP076401.1_2818/38-426,Clostridioides_difficile_pduP
3686,Clostridioides_difficile,pduW,496.4,NZ_CP076401.1_1032/2-396,Clostridioides_difficile_pduW
3687,Clostridium-scindens-ATCC-35704-MAF-2,Roseburia-inulivorans-pduCDE,461.9,1_2714/8-589,Clostridium-scindens-ATCC-35704-MAF-2_Roseburia-inulivorans-pduCDE
3688,Clostridium-scindens-ATCC-35704-MAF-2,fucO,237.1,1_2942/465-866,Clostridium-scindens-ATCC-35704-MAF-2_fucO
3689,Clostridium-scindens-ATCC-35704-MAF-2,lcdA,34.9,1_280/157-424,Clostridium-scindens-ATCC-35704-MAF-2_lcdA
3690,Clostridium-scindens-ATCC-35704-MAF-2,lcdB,105.5,1_280/63-422,Clostridium-scindens-ATCC-35704-MAF-2_lcdB
3691,Clostridium-scindens-ATCC-35704-MAF-2,lcdC,283.9,1_117/1-251,Clostridium-scindens-ATCC-35704-MAF-2_lcdC
3692,Clostridium-scindens-ATCC-35704-MAF-2,methylmalonyl-CoA-carboxyltransferase12S,327.7,1_1976/8-477,Clostridium-scindens-ATCC-35704-MAF-2_methylmalonyl-CoA-carboxyltransferase12S
3693,Clostridium-scindens-ATCC-35704-MAF-2,methylmalonyl-CoA-carboxyltransferase13S,90.9,1_1974/5-124,Clostridium-scindens-ATCC-35704-MAF-2_methylmalonyl-CoA-carboxyltransferase13S
3694,Clostridium-scindens-ATCC-35704-MAF-2,methylmalonyl-CoA-carboxyltransferase5S,547.7,1_1972/6-465,Clostridium-scindens-ATCC-35704-MAF-2_methylmalonyl-CoA-carboxyltransferase5S
3695,Clostridium-scindens-ATCC-35704-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha,528.7,1_1976/9-478,Clostridium-scindens-ATCC-35704-MAF-2_methylmalonyl-CoA-decarboxylaseAlpha
3696,Clostridium-scindens-ATCC-35704-MAF-2,methylmalonyl-CoA-decarboxylaseBeta,556.0,1_1973/3-381,Clostridium-scindens-ATCC-35704-MAF-2_methylmalonyl-CoA-decarboxylaseBeta
3697,Clostridium-scindens-ATCC-35704-MAF-2,methylmalonyl-CoA-decarboxylaseGamma,111.7,1_1974/1-124,Clostridium-scindens-ATCC-35704-MAF-2_methylmalonyl-CoA-decarboxylaseGamma
3698,Clostridium-scindens-ATCC-35704-MAF-2,methylmalonyl-CoA-epimerase,41.3,1_2902/5-119,Clostridium-scindens-ATCC-35704-MAF-2_methylmalonyl-CoA-epimerase
3699,Clostridium-scindens-ATCC-35704-MAF-2,methylmalonyl-CoA-mutase,12.2,1_1858/649-771,Clostridium-scindens-ATCC-35704-MAF-2_methylmalonyl-CoA-mutase
3700,Clostridium-scindens-ATCC-35704-MAF-2,pduL,208.5,1_444/4-184,Clostridium-scindens-ATCC-35704-MAF-2_pduL
3701,Clostridium-scindens-ATCC-35704-MAF-2,pduP,197.1,1_2942/22-413,Clostridium-scindens-ATCC-35704-MAF-2_pduP
3702,Clostridium-scindens-ATCC-35704-MAF-2,pduW,477.9,1_1673/2-394,Clostridium-scindens-ATCC-35704-MAF-2_pduW
3703,Clostridium-sp-M62-1-MAF-2,Roseburia-inulivorans-pduCDE,516.5,1_924/8-589,Clostridium-sp-M62-1-MAF-2_Roseburia-inulivorans-pduCDE
3704,Clostridium-sp-M62-1-MAF-2,fucO,259.1,1_877/3-382,Clostridium-sp-M62-1-MAF-2_fucO
3705,Clostridium-sp-M62-1-MAF-2,lcdA,376.7,1_2381/17-98,Clostridium-sp-M62-1-MAF-2_lcdA
3706,Clostridium-sp-M62-1-MAF-2,lcdB,383.3,1_2380/3-378,Clostridium-sp-M62-1-MAF-2_lcdB
3707,Clostridium-sp-M62-1-MAF-2,lcdC,363.1,1_2382/4-258,Clostridium-sp-M62-1-MAF-2_lcdC
3708,Clostridium-sp-M62-1-MAF-2,methylmalonyl-CoA-carboxyltransferase12S,310.1,1_1967/4-481,Clostridium-sp-M62-1-MAF-2_methylmalonyl-CoA-carboxyltransferase12S
3709,Clostridium-sp-M62-1-MAF-2,methylmalonyl-CoA-carboxyltransferase13S,174.3,1_2388/1-134,Clostridium-sp-M62-1-MAF-2_methylmalonyl-CoA-carboxyltransferase13S
3710,Clostridium-sp-M62-1-MAF-2,methylmalonyl-CoA-carboxyltransferase5S,533.7,1_1963/6-457,Clostridium-sp-M62-1-MAF-2_methylmalonyl-CoA-carboxyltransferase5S
3711,Clostridium-sp-M62-1-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha,508.5,1_1967/3-482,Clostridium-sp-M62-1-MAF-2_methylmalonyl-CoA-decarboxylaseAlpha
3712,Clostridium-sp-M62-1-MAF-2,methylmalonyl-CoA-decarboxylaseBeta,561.4,1_2386/3-378,Clostridium-sp-M62-1-MAF-2_methylmalonyl-CoA-decarboxylaseBeta
3713,Clostridium-sp-M62-1-MAF-2,methylmalonyl-CoA-decarboxylaseGamma,244.3,1_2388/2-140,Clostridium-sp-M62-1-MAF-2_methylmalonyl-CoA-decarboxylaseGamma
3714,Clostridium-sp-M62-1-MAF-2,methylmalonyl-CoA-epimerase,56.0,1_850/1-115,Clostridium-sp-M62-1-MAF-2_methylmalonyl-CoA-epimerase
3715,Clostridium-sp-M62-1-MAF-2,pct,22.7,1_2385/3-40,Clostridium-sp-M62-1-MAF-2_pct
3716,Clostridium-sp-M62-1-MAF-2,pduP,35.2,1_1629/111-275,Clostridium-sp-M62-1-MAF-2_pduP
3717,Clostridium-sp-M62-1-MAF-2,pduW,500.3,1_1519/2-394,Clostridium-sp-M62-1-MAF-2_pduW
3718,Clostridium-spiroforme-DSM-1552-MAF-2,Roseburia-inulivorans-pduCDE,616.5,1_1607/13-593,Clostridium-spiroforme-DSM-1552-MAF-2_Roseburia-inulivorans-pduCDE
3719,Clostridium-spiroforme-DSM-1552-MAF-2,fucO,617.8,1_536/1-379,Clostridium-spiroforme-DSM-1552-MAF-2_fucO
3720,Clostridium-spiroforme-DSM-1552-MAF-2,lcdC,265.1,1_2271/4-259,Clostridium-spiroforme-DSM-1552-MAF-2_lcdC
3721,Clostridium-spiroforme-DSM-1552-MAF-2,methylmalonyl-CoA-carboxyltransferase12S,60.4,1_251/107-278,Clostridium-spiroforme-DSM-1552-MAF-2_methylmalonyl-CoA-carboxyltransferase12S
3722,Clostridium-spiroforme-DSM-1552-MAF-2,methylmalonyl-CoA-carboxyltransferase13S,50.3,1_249/27-147,Clostridium-spiroforme-DSM-1552-MAF-2_methylmalonyl-CoA-carboxyltransferase13S
3723,Clostridium-spiroforme-DSM-1552-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha,87.9,1_251/65-248,Clostridium-spiroforme-DSM-1552-MAF-2_methylmalonyl-CoA-decarboxylaseAlpha
3724,Clostridium-spiroforme-DSM-1552-MAF-2,methylmalonyl-CoA-decarboxylaseGamma,69.0,1_249/16-148,Clostridium-spiroforme-DSM-1552-MAF-2_methylmalonyl-CoA-decarboxylaseGamma
3725,Clostridium-spiroforme-DSM-1552-MAF-2,methylmalonyl-CoA-epimerase,49.3,1_839/2-99,Clostridium-spiroforme-DSM-1552-MAF-2_methylmalonyl-CoA-epimerase
3726,Clostridium-spiroforme-DSM-1552-MAF-2,pduL,208.5,1_2192/6-181,Clostridium-spiroforme-DSM-1552-MAF-2_pduL
3727,Clostridium-spiroforme-DSM-1552-MAF-2,pduP,179.6,1_2116/10-426,Clostridium-spiroforme-DSM-1552-MAF-2_pduP
3728,Clostridium-spiroforme-DSM-1552-MAF-2,pduW,522.6,1_1535/2-394,Clostridium-spiroforme-DSM-1552-MAF-2_pduW
3729,Clostridium_acetobutylicum,Roseburia-inulivorans-pduCDE,151.8,NC_015687.1_994/237-508,Clostridium_acetobutylicum_Roseburia-inulivorans-pduCDE
3730,Clostridium_acetobutylicum,fucO,259.4,NC_015686.1_34/458-856,Clostridium_acetobutylicum_fucO
3731,Clostridium_acetobutylicum,lcdC,263.4,NC_015687.1_3587/1-252,Clostridium_acetobutylicum_lcdC
3732,Clostridium_acetobutylicum,methylmalonyl-CoA-carboxyltransferase12S,67.3,NC_015687.1_3534/60-251,Clostridium_acetobutylicum_methylmalonyl-CoA-carboxyltransferase12S
3733,Clostridium_acetobutylicum,methylmalonyl-CoA-carboxyltransferase13S,78.1,NC_015687.1_2643/1070-1144,Clostridium_acetobutylicum_methylmalonyl-CoA-carboxyltransferase13S
3734,Clostridium_acetobutylicum,methylmalonyl-CoA-carboxyltransferase5S,347.9,NC_015687.1_2643/528-989,Clostridium_acetobutylicum_methylmalonyl-CoA-carboxyltransferase5S
3735,Clostridium_acetobutylicum,methylmalonyl-CoA-decarboxylaseAlpha,94.3,NC_015687.1_3534/59-248,Clostridium_acetobutylicum_methylmalonyl-CoA-decarboxylaseAlpha
3736,Clostridium_acetobutylicum,methylmalonyl-CoA-decarboxylaseGamma,87.7,NC_015687.1_2643/1037-1143,Clostridium_acetobutylicum_methylmalonyl-CoA-decarboxylaseGamma
3737,Clostridium_acetobutylicum,methylmalonyl-CoA-epimerase,130.2,NC_015687.1_2190/1-128,Clostridium_acetobutylicum_methylmalonyl-CoA-epimerase
3738,Clostridium_acetobutylicum,pct,83.2,NC_015686.1_165/3-216,Clostridium_acetobutylicum_pct
3739,Clostridium_acetobutylicum,pduP,225.9,NC_015686.1_34/18-401,Clostridium_acetobutylicum_pduP
3740,Clostridium_acetobutylicum,pduW,492.9,NC_015687.1_1746/2-396,Clostridium_acetobutylicum_pduW
3741,Clostridium_aldenense,Roseburia-inulivorans-pduCDE,490.6,NZ_QSGP01000009.1_128/85-673,Clostridium_aldenense_Roseburia-inulivorans-pduCDE
3742,Clostridium_aldenense,fucO,599.8,NZ_QSGP01000007.1_338/1-380,Clostridium_aldenense_fucO
3743,Clostridium_aldenense,lcdB,13.2,NZ_QSGP01000003.1_338/62-106,Clostridium_aldenense_lcdB
3744,Clostridium_aldenense,lcdC,247.2,NZ_QSGP01000001.1_340/8-262,Clostridium_aldenense_lcdC
3745,Clostridium_aldenense,methylmalonyl-CoA-carboxyltransferase12S,318.3,NZ_QSGP01000001.1_68/5-481,Clostridium_aldenense_methylmalonyl-CoA-carboxyltransferase12S
3746,Clostridium_aldenense,methylmalonyl-CoA-carboxyltransferase13S,97.5,NZ_QSGP01000001.1_70/5-126,Clostridium_aldenense_methylmalonyl-CoA-carboxyltransferase13S
3747,Clostridium_aldenense,methylmalonyl-CoA-carboxyltransferase5S,531.1,NZ_QSGP01000001.1_72/6-461,Clostridium_aldenense_methylmalonyl-CoA-carboxyltransferase5S
3748,Clostridium_aldenense,methylmalonyl-CoA-decarboxylaseAlpha,523.6,NZ_QSGP01000001.1_68/4-482,Clostridium_aldenense_methylmalonyl-CoA-decarboxylaseAlpha
3749,Clostridium_aldenense,methylmalonyl-CoA-decarboxylaseBeta,544.8,NZ_QSGP01000001.1_71/5-379,Clostridium_aldenense_methylmalonyl-CoA-decarboxylaseBeta
3750,Clostridium_aldenense,methylmalonyl-CoA-decarboxylaseGamma,139.2,NZ_QSGP01000001.1_70/1-126,Clostridium_aldenense_methylmalonyl-CoA-decarboxylaseGamma
3751,Clostridium_aldenense,methylmalonyl-CoA-epimerase,138.6,NZ_QSGP01000001.1_1057/5-156,Clostridium_aldenense_methylmalonyl-CoA-epimerase
3752,Clostridium_aldenense,methylmalonyl-CoA-mutase,13.3,NZ_QSGP01000004.1_407/226-284,Clostridium_aldenense_methylmalonyl-CoA-mutase
3753,Clostridium_aldenense,pct,763.5,NZ_QSGP01000009.1_218/1-513,Clostridium_aldenense_pct
3754,Clostridium_aldenense,pduL,206.9,NZ_QSGP01000009.1_116/10-205,Clostridium_aldenense_pduL
3755,Clostridium_aldenense,pduP,216.0,NZ_QSGP01000009.1_117/37-427,Clostridium_aldenense_pduP
3756,Clostridium_aldenense,pduW,454.0,NZ_QSGP01000012.1_22/2-396,Clostridium_aldenense_pduW
3757,Clostridium_aminovalericum,Roseburia-inulivorans-pduCDE,157.7,NZ_OAOG01000012.1_91/236-508,Clostridium_aminovalericum_Roseburia-inulivorans-pduCDE
